model,window_id,case_id,difficulty,letter,predicted_action,correct,error,repeats,letters,consistency,responses,result_1_action,result_1_ratio,result_aux_action,result_aux_ratio,result_real
claude-opus-4-8,case671_w9425,671,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.6517,increase_opioid,0.1627,no_action
claude-opus-4-8,case671_w9444,671,medium,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.3596,reduce_opioid,0.293,reduce_hypnotic
claude-opus-4-8,case674_w9518,674,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",increase_opioid,0.4485,reduce_opioid,0.2731,increase_opioid
claude-opus-4-8,case801_w11323,801,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.5058,reduce_opioid,0.2035,reduce_opioid
claude-opus-4-8,case816_w11489,816,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.4373,increase_opioid,0.2425,reduce_opioid
claude-opus-4-8,case937_w13050,937,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5038,reduce_opioid,0.2155,reduce_hypnotic
claude-opus-4-8,case801_w11328,801,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",increase_opioid,0.3433,increase_hypnotic,0.234,increase_opioid
claude-opus-4-8,case937_w13069,937,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.3674,increase_opioid,0.277,reduce_hypnotic
deepseek-flash,case1233_w17264,1233,easy,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5061,reduce_hypnotic,0.1999,reduce_hypnotic
deepseek-flash,case1348_w18846,1348,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.4129,increase_opioid,0.2811,increase_opioid
deepseek-flash,case1024_w14274,1024,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""c""]",0.6667,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",no_action,0.3011,reduce_opioid,0.2465,no_action
deepseek-flash,case1258_w17563,1258,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.3515,increase_opioid,0.3151,reduce_opioid
deepseek-flash,case1258_w17571,1258,medium,a,increase_hypnotic,1,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.7117,increase_opioid,0.2564,increase_hypnotic
deepseek-flash,case1497_w20596,1497,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.6318,reduce_opioid,0.134,no_action
deepseek-flash,case1348_w18856,1348,hard,e,no_action,0,False,3,"[""a"", ""e"", ""e""]",0.6667,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5033,increase_opioid,0.4084,reduce_opioid
deepseek-flash,case1497_w20588,1497,medium,e,no_action,1,False,3,"[""e"", ""a"", ""e""]",0.6667,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.7382,increase_opioid,0.0791,no_action
deepseek-flash,case1247_w17441,1247,easy,a,increase_hypnotic,1,False,3,"[""a"", ""e"", ""a""]",0.6667,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5708,increase_opioid,0.2173,increase_hypnotic
deepseek-flash,case1566_w21557,1566,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",no_action,0.8612,increase_opioid,0.0635,no_action
deepseek-flash,case1749_w23966,1749,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.6322,reduce_opioid,0.2881,increase_hypnotic
deepseek-flash,case1621_w22201,1621,medium,d,reduce_opioid,0,False,3,"[""b"", ""d"", ""d""]",0.6667,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}]",no_action,0.4444,reduce_opioid,0.2209,no_action
deepseek-flash,case1715_w23532,1715,easy,e,no_action,0,False,3,"[""e"", ""e"", ""c""]",0.6667,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",increase_opioid,0.7298,reduce_opioid,0.2386,increase_opioid
deepseek-flash,case1749_w23970,1749,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.2739,reduce_opioid,0.2325,reduce_opioid
deepseek-flash,case1771_w24290,1771,easy,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",no_action,0.947,reduce_opioid,0.0176,no_action
deepseek-flash,case1771_w24285,1771,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.6305,reduce_hypnotic,0.1956,no_action
deepseek-flash,case1749_w23984,1749,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6929,reduce_opioid,0.2445,increase_opioid
deepseek-flash,case1809_w24652,1809,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",no_action,0.5296,increase_opioid,0.4314,no_action
deepseek-flash,case1942_w26502,1942,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5012,increase_opioid,0.4766,increase_opioid
deepseek-flash,case2160_w29263,2160,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.6277,reduce_opioid,0.2437,no_action
deepseek-flash,case2160_w29246,2160,medium,d,reduce_opioid,0,False,3,"[""d"", ""d"", ""b""]",0.6667,"[{""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.7805,increase_opioid,0.1678,increase_opioid
deepseek-flash,case2063_w28111,2063,medium,d,reduce_opioid,1,False,3,"[""d"", ""d"", ""d""]",1.0,"[{""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5131,increase_opioid,0.2989,reduce_opioid
deepseek-flash,case2160_w29276,2160,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.6824,increase_opioid,0.174,reduce_opioid
deepseek-flash,case1809_w24689,1809,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""d"", ""b""]",0.6667,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.4086,reduce_opioid,0.2673,reduce_hypnotic
deepseek-flash,case2160_w29310,2160,medium,e,no_action,1,False,3,"[""e"", ""e"", ""b""]",0.6667,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.8445,reduce_opioid,0.0923,no_action
deepseek-flash,case2243_w30289,2243,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",no_action,0.5367,increase_opioid,0.2137,no_action
deepseek-flash,case2617_w35485,2617,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.4324,reduce_hypnotic,0.3782,no_action
deepseek-flash,case2617_w35478,2617,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.8553,increase_opioid,0.1181,reduce_opioid
deepseek-flash,case2633_w35654,2633,easy,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.4142,reduce_hypnotic,0.2809,reduce_hypnotic
deepseek-flash,case2617_w35497,2617,medium,a,increase_hypnotic,1,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.4491,no_action,0.3512,increase_hypnotic
deepseek-flash,case2633_w35676,2633,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.7278,reduce_hypnotic,0.1235,no_action
deepseek-flash,case2252_w30473,2252,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.7252,reduce_hypnotic,0.1378,no_action
deepseek-flash,case2683_w36456,2683,easy,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.6232,increase_opioid,0.1662,increase_opioid
deepseek-flash,case2358_w31893,2358,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.5075,reduce_opioid,0.1836,no_action
deepseek-flash,case2633_w35677,2633,easy,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.6974,reduce_hypnotic,0.198,reduce_hypnotic
deepseek-flash,case292_w4082,292,hard,d,reduce_opioid,0,False,3,"[""d"", ""d"", ""d""]",1.0,"[{""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}]",no_action,0.3831,increase_hypnotic,0.1905,reduce_hypnotic
deepseek-flash,case2887_w39060,2887,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",increase_opioid,0.429,no_action,0.1762,increase_opioid
deepseek-flash,case3022_w40827,3022,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.5606,reduce_hypnotic,0.2116,no_action
deepseek-flash,case3000_w40675,3000,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.8486,increase_opioid,0.1278,reduce_opioid
deepseek-flash,case3000_w40691,3000,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.5813,reduce_hypnotic,0.1509,reduce_hypnotic
deepseek-flash,case3049_w41157,3049,easy,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.9612,increase_opioid,0.0309,reduce_opioid
deepseek-flash,case3536_w48242,3536,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6995,reduce_opioid,0.2794,increase_opioid
deepseek-flash,case3000_w40692,3000,hard,e,no_action,1,False,3,"[""e"", ""a"", ""c""]",0.3333,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""a"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""c"", ""explanation"": """", ""error"": false}]",no_action,0.3902,increase_opioid,0.2075,no_action
